h3_index,SOC_res_250_b0 (g/kg),SOC_res_250_b10 (g/kg),soil_moisture_res_250_sm_surface (m3/m3),soil_pH_res_250_b0 (pH),soil_pH_res_250_b10 (pH),soil_temp_res_250_soil_temp_layer1 (K),lon,lat,point_count,h3_boundary_geojson,biochar_suitability_score,soil_quality_index,suitability_grade,color_hex,recommendation,property_ratings_moisture,property_scores_moisture,property_ratings_soc,property_scores_soc,property_ratings_ph,property_scores_ph,property_ratings_temperature,property_scores_temperature,suitability_score
85a84a43fffffff,3.318753,3.5414145,0.09306681,5.293625,5.293625,302.91302,-57.15978324197301,-16.946105965332713,4298,"[[-57.11672116838374, -17.02802972324795], [-57.067060226778764, -16.954806361627917], [-57.11020354394346, -16.87283687029332], [-57.20293778190288, -16.864141891043733], [-57.25254492388762, -16.937357681904636], [-57.20947172282119, -17.019276038536816]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84a47fffffff,6.4028425,6.119991,0.09102448,5.6489286,5.6387467,302.67755,-57.295554512115565,-16.855358938490212,4292,"[[-57.25254492388762, -16.937357681904636], [-57.20293778190288, -16.864141891043733], [-57.2460042010609, -16.782157325951264], [-57.338607390793996, -16.773439966261], [-57.388160283612955, -16.84664786800745], [-57.34516433022703, -16.928581034474835]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84a4bfffffff,3.6820714,3.8952625,0.09600449,5.448676,5.4493036,302.90475,-57.01735095796563,-16.881430388527637,4306,"[[-56.97419569199801, -16.96347807427227], [-56.92449098352995, -16.8901219680641], [-56.967704011906605, -16.808101742327647], [-57.06055213372531, -16.79948837263594], [-57.11020354394346, -16.87283687029332], [-57.067060226778764, -16.954806361627917]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84a4ffffffff,3.3463597,3.5615258,0.09404577,5.512468,5.507327,302.68307,-57.15328644708072,-16.79084137241219,4299,"[[-57.11020354394346, -16.87283687029332], [-57.06055213372531, -16.79948837263594], [-57.103688617936584, -16.717452809008762], [-57.19640654257553, -16.708816757160147], [-57.2460042010609, -16.782157325951264], [-57.20293778190288, -16.864141891043733]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84a53fffffff,3.6602983,3.9643524,0.092760146,5.25678,5.2561975,303.11975,-57.16637877982293,-17.101167059412862,4292,"[[-57.12324149276546, -17.183029441617276], [-57.073571017420846, -17.109932066103728], [-57.11672116838374, -17.02802972324795], [-57.20947172282119, -17.019276038536816], [-57.25908835061667, -17.092366199088946], [-57.21600836683702, -17.174217275246605]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84a57fffffff,4.434671,4.4430704,0.09009514,5.338101,5.3306584,302.9722,-57.302121942370505,-17.010424655389638,4286,"[[-57.25908835061667, -17.092366199088946], [-57.20947172282119, -17.019276038536816], [-57.25254492388762, -16.937357681904636], [-57.34516433022703, -16.928581034474835], [-57.39472666079564, -17.001663664253275], [-57.351723976638375, -17.08353048832673]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84a5bfffffff,3.5747154,3.7501743,0.09571421,5.234697,5.238276,303.03595,-57.023857226353705,-17.036731247501745,4303,"[[-56.98069006644023, -17.118661900375336], [-56.93097577883451, -17.045431285769837], [-56.97419569199801, -16.96347807427227], [-57.067060226778764, -16.954806361627917], [-57.11672116838374, -17.02802972324795], [-57.073571017420846, -17.109932066103728]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84a63fffffff,6.4370923,6.117661,0.09130235,4.905312,4.8993707,302.0778,-57.42455651980429,-16.609430996272135,4292,"[[-57.38159661417486, -16.691441532299553], [-57.33205315683561, -16.618109213246566], [-57.37503565097903, -16.53604659368882], [-57.46749093579739, -16.52736782937649], [-57.516979746655174, -16.600691577277416], [-57.4740680125883, -16.682702676523657]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84a67fffffff,3.2713685,3.512611,0.09041268,5.6075664,5.6039233,301.84647,-57.559871236338154,-16.518662315973845,4282,"[[-57.516979746655174, -16.600691577277416], [-57.46749093579739, -16.52736782937649], [-57.510395992501486, -16.445293489129753], [-57.60271885128977, -16.436594690688896], [-57.65215257441666, -16.509909545496324], [-57.60931861897129, -16.591932107861613]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84a6bfffffff,3.2013953,3.5165117,0.09455286,5.5294886,5.5311165,302.12537,-57.282527589069765,-16.544653846744186,4300,"[[-57.23946618063122, -16.626767062681676], [-57.1898780033336, -16.553302577258346], [-57.2329308610943, -16.47118883946256], [-57.3255016268492, -16.462590720876705], [-57.37503565097903, -16.53604659368882], [-57.33205315683561, -16.618109213246566]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84a6ffffffff,3.3255706,3.6089892,0.09313372,5.424267,5.420168,301.83615,-57.41801905798789,-16.45397181462506,4294,"[[-57.37503565097903, -16.53604659368882], [-57.3255016268492, -16.462590720876705], [-57.368477392524035, -16.380465004552008], [-57.460916566746874, -16.37184655280666], [-57.510395992501486, -16.445293489129753], [-57.46749093579739, -16.52736782937649]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84a73fffffff,6.631886,6.314426,0.089607686,4.985761,4.9797153,302.38858,-57.43110994327731,-16.764697324929973,4284,"[[-57.388160283612955, -16.84664786800745], [-57.338607390793996, -16.773439966261], [-57.38159661417486, -16.691441532299553], [-57.4740680125883, -16.682702676523657], [-57.52356621077827, -16.75590237023274], [-57.480647798619344, -16.837849143821952]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84a77fffffff,3.8670561,4.0911217,0.0887046,4.9958415,4.9922895,302.12485,-57.566443987383174,-16.67393694602804,4280,"[[-57.52356621077827, -16.75590237023274], [-57.4740680125883, -16.682702676523657], [-57.516979746655174, -16.600691577277416], [-57.60931861897129, -16.591932107861613], [-57.65876168115935, -16.665123274057148], [-57.61592109954067, -16.74708245339648]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84a7bfffffff,5.807916,5.3955765,0.09250059,6.0934343,6.0945754,302.38303,-57.28898455064028,-16.700125848195576,4295,"[[-57.2460042010609, -16.782157325951264], [-57.19640654257553, -16.708816757160147], [-57.23946618063122, -16.626767062681676], [-57.33205315683561, -16.618109213246566], [-57.38159661417486, -16.691441532299553], [-57.338607390793996, -16.773439966261]]",65.28,34.72,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Good,3.0,Moderate,2.0,6.5280000000000005
85a84a83fffffff,8.985173,8.924217,0.08214318,5.0864673,5.0914097,303.21738,-57.73462631725112,-17.356652934102144,4249,"[[-57.69184797096033, -17.43833457770462], [-57.642358180663294, -17.365774564160912], [-57.68522527385975, -17.28407965199339], [-57.77751050284867, -17.274997605054367], [-57.82694447729993, -17.347550577463153], [-57.78414913029294, -17.429192655197614]]",77.78,22.22,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Poor,1.0,7.7780000000000005
85a84a87fffffff,6.3334117,6.151401,0.07883881,5.838545,5.838545,302.9506,-57.86970300259006,-17.26584847562986,4247,"[[-57.82694447729993, -17.347550577463153], [-57.77751050284867, -17.274997605054367], [-57.820299272357595, -17.193287741203054], [-57.91245002791856, -17.1841839665226], [-57.96182775278017, -17.256729589725943], [-57.919111062420505, -17.338386354233048]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84a8bfffffff,8.417136,8.852347,0.08448516,4.69385,4.7,303.324,-57.592847485211266,-17.293081646713613,4260,"[[-57.549939196966264, -17.37483399660017], [-57.50040342716488, -17.30213899978094], [-57.54334187796244, -17.220391641421376], [-57.63574483355686, -17.21139174299364], [-57.68522527385975, -17.28407965199339], [-57.642358180663294, -17.365774564160912]]",77.78,22.22,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Poor,1.0,7.7780000000000005
85a84a8ffffffff,6.2038035,5.951632,0.08165401,5.8339987,5.829514,303.07938,-57.728027332707214,-17.20231822587462,4259,"[[-57.68522527385975, -17.28407965199339], [-57.63574483355686, -17.21139174299364], [-57.678605297828916, -17.129629167779473], [-57.77087459930435, -17.120607230012713], [-57.820299272357595, -17.193287741203054], [-57.77751050284867, -17.274997605054367]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84a93fffffff,2.2631207,2.2553542,0.08416291,1.2344316,1.2380561,303.22754,-57.741321399623445,-17.510766118380793,4249,"[[-57.69847339063162, -17.592392078036635], [-57.648974248155085, -17.519960774486396], [-57.69184797096033, -17.43833457770462], [-57.78414913029294, -17.429192655197614], [-57.83359240828626, -17.50161727192117], [-57.790790483136284, -17.583190515391248]]",97.22,2.78,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Very Poor,0.0,Very Poor,0.0,Very Poor,0.0,Poor,1.0,9.722
85a84a97fffffff,8.9519205,8.4164505,0.080167964,3.9036767,3.9069998,302.9959,-57.876324672165914,-17.419968066698093,4243,"[[-57.83359240828626, -17.50161727192117], [-57.78414913029294, -17.429192655197614], [-57.82694447729993, -17.347550577463153], [-57.919111062420505, -17.338386354233048], [-57.96849804207251, -17.41080397863091], [-57.92577482571557, -17.492392836168435]]",84.72,15.28,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Very Poor,0.0,Very Poor,0.0,Poor,1.0,Moderate,2.0,8.472
85a84a9bfffffff,8.063895,8.002114,0.08559949,4.396806,4.404886,303.41168,-57.599393862579284,-17.447412798449612,4257,"[[-57.556539233445775, -17.529079507939525], [-57.506994065172805, -17.456512760679626], [-57.549939196966264, -17.37483399660017], [-57.642358180663294, -17.365774564160912], [-57.69184797096033, -17.43833457770462], [-57.648974248155085, -17.519960774486396]]",87.5,12.5,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Very Poor,0.0,Very Poor,0.0,Poor,1.0,Poor,1.0,8.75
85a84aa3fffffff,2.5399482,2.6537826,0.07738894,5.635117,5.6366014,302.55948,-57.997831186660385,-17.020694673344334,4243,"[[-57.95516019288794, -17.1024603461287], [-57.905791720713864, -17.029787543364446], [-57.948495360901354, -16.947998125236335], [-58.04049520668075, -16.93893476223424], [-58.0898070484738, -17.011599545342996], [-58.047175764663486, -17.093335728513512]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84aa7fffffff,3.1425538,3.2782629,0.07663856,5.8497524,5.849162,302.37112,-58.132339929431204,-16.92983254968138,4237,"[[-58.0898070484738, -17.011599545342996], [-58.04049520668075, -16.93893476223424], [-58.08312001777254, -16.857133715256907], [-58.17498407868314, -16.848050962256714], [-58.224238864726544, -16.920707413882095], [-58.18168673446862, -17.002454967550225]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84aabfffffff,3.543468,3.4981203,0.080716096,5.770724,5.7675986,302.58972,-57.85636260103384,-16.956994845394735,4256,"[[-57.81365679196152, -17.038830635321972], [-57.76424141816178, -16.966023411208248], [-57.80701703461487, -16.88418114802423], [-57.899136139311466, -16.875198971078174], [-57.948495360901354, -16.947998125236335], [-57.905791720713864, -17.029787543364446]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84aaffffffff,3.3551579,3.6441357,0.07974028,5.775789,5.775883,302.39285,-57.991160483513895,-16.866185223268957,4246,"[[-57.948495360901354, -16.947998125236335], [-57.899136139311466, -16.875198971078174], [-57.94183325532692, -16.793344820376145], [-58.03381737778422, -16.784342944778455], [-58.08312001777254, -16.857133715256907], [-58.04049520668075, -16.93893476223424]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84ab3fffffff,2.2282481,2.3190286,0.07613431,5.7158456,5.7139826,302.67505,-58.00446704362179,-17.17505454774817,4241,"[[-57.96182775278017, -17.256729589725943], [-57.91245002791856, -17.1841839665226], [-57.95516019288794, -17.1024603461287], [-58.047175764663486, -17.093335728513512], [-58.09649681032354, -17.165873693802833], [-58.05385905322397, -17.247543952202324]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84ab7fffffff,2.3602455,2.493626,0.07443813,5.6329083,5.634443,302.437,-58.1391502190746,-17.084173230406044,4236,"[[-58.09649681032354, -17.165873693802833], [-58.047175764663486, -17.093335728513512], [-58.0898070484738, -17.011599545342996], [-58.18168673446862, -17.002454967550225], [-58.23095067545275, -17.07498496559283], [-58.18839212399603, -17.156667526415884]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84abbfffffff,4.096516,3.9496233,0.07916092,5.9388423,5.935052,302.80582,-57.863068937382295,-17.111477169962335,4248,"[[-57.820299272357595, -17.193287741203054], [-57.77087459930435, -17.120607230012713], [-57.81365679196152, -17.038830635321972], [-57.905791720713864, -17.029787543364446], [-57.95516019288794, -17.1024603461287], [-57.91245002791856, -17.1841839665226]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
85a84ac3fffffff,5.12275,5.2716856,0.08992054,4.7184005,4.7176294,303.4062,-57.31523691232172,-17.320013050736495,4277,"[[-57.272183321807546, -17.40180007150883], [-57.222547715457864, -17.32896369285897], [-57.265634482754244, -17.24718096206579], [-57.35828633153266, -17.23828641423975], [-57.407867544409065, -17.311115971817838], [-57.36485139641543, -17.39284691471878]]",77.78,22.22,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Poor,1.0,7.7780000000000005
85a84ac7fffffff,6.469211,6.9321003,0.086911716,4.2857413,4.290939,303.31598,-57.45080094661672,-17.229334586513698,4271,"[[-57.407867544409065, -17.311115971817838], [-57.35828633153266, -17.23828641423975], [-57.40129574722627, -17.156487000397217], [-57.493815504405525, -17.147569216206076], [-57.54334187796244, -17.220391641421376], [-57.50040342716488, -17.30213899978094]]",87.5,12.5,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Very Poor,0.0,Very Poor,0.0,Poor,1.0,Poor,1.0,8.75
85a84acbfffffff,4.2336755,4.388759,0.092964135,5.5566235,5.5500464,303.27515,-57.17287612196828,-17.256003415345152,4288,"[[-57.12976451859769, -17.337834115254513], [-57.0800845071609, -17.264863566929755], [-57.12324149276546, -17.183029441617276], [-57.21600836683702, -17.174217275246605], [-57.265634482754244, -17.24718096206579], [-57.222547715457864, -17.32896369285897]]",77.78,22.22,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Poor,1.0,7.7780000000000005
85a84acffffffff,4.7916374,4.8941836,0.08971544,4.818267,4.8123803,303.2285,-57.308683758467645,-17.16533385050222,4281,"[[-57.265634482754244, -17.24718096206579], [-57.21600836683702, -17.174217275246605], [-57.25908835061667, -17.092366199088946], [-57.351723976638375, -17.08353048832673], [-57.40129574722627, -17.156487000397217], [-57.35828633153266, -17.23828641423975]]",77.78,22.22,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Poor,1.0,7.7780000000000005
85a84ad3fffffff,4.300257,4.42125,0.09077814,5.193377,5.1840396,303.46368,-57.32179392534519,-17.474515638193306,4273,"[[-57.27873486928473, -17.556221644298127], [-57.22908977019216, -17.483513399234464], [-57.272183321807546, -17.40180007150883], [-57.36485139641543, -17.39284691471878], [-57.41444205384927, -17.465548690007992], [-57.37141917279321, -17.547210108444922]]",77.78,22.22,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Poor,1.0,7.7780000000000005
85a84ad7fffffff,6.27507,6.629803,0.08739631,4.107685,4.1115274,303.4701,-57.45739477905342,-17.383803570290535,4268,"[[-57.41444205384927, -17.465548690007992], [-57.36485139641543, -17.39284691471878], [-57.407867544409065, -17.311115971817838], [-57.50040342716488, -17.30213899978094], [-57.549939196966264, -17.37483399660017], [-57.506994065172805, -17.456512760679626]]",87.5,12.5,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Very Poor,0.0,Very Poor,0.0,Poor,1.0,Poor,1.0,8.75
85a84adbfffffff,3.635876,3.928388,0.0935482,5.0118265,5.0080943,303.34888,-57.1793737256823,-17.41068211149988,4287,"[[-57.136290247390434, -17.49244185021763], [-57.086600697509205, -17.41959896114437], [-57.12976451859769, -17.337834115254513], [-57.222547715457864, -17.32896369285897], [-57.272183321807546, -17.40180007150883], [-57.22908977019216, -17.483513399234464]]",77.78,22.22,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Poor,1.0,7.7780000000000005
85a84b03fffffff,0.66619384,0.6683215,0.09040109,1.5581797,1.557045,301.80084,-58.52124931702128,-16.34773372576832,4230,"[[-58.47895086575525, -16.42971631142996], [-58.429829558515706, -16.356828545295407], [-58.47220363292472, -16.274878881444963], [-58.56362557479174, -16.265870972648774], [-58.61268867333662, -16.33874871874498], [-58.57038812472835, -16.42064441126864]]",94.44,5.56,High Suitability,#d32f2f,Very suitable – biochar highly recommended,Very Poor,0.0,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,9.443999999999999
85a84b07fffffff,2.0905213,2.1379147,0.09425796,4.6962323,4.6921563,301.61557,-58.65491107511848,-16.25686705379147,4220,"[[-58.61268867333662, -16.33874871874498], [-58.56362557479174, -16.265870972648774], [-58.60591985964252, -16.183916321904753], [-58.69720349478375, -16.174893650978795], [-58.746207976020756, -16.24776105826329], [-58.703987524508555, -16.329661493009947]]",75.0,25.0,Moderate Suitability,#f57c00,Suitable – biochar recommended,Very Poor,0.0,Very Poor,0.0,Moderate,2.0,Moderate,2.0,7.5
